combat_type,defense_leader,season_id,counter_leader,counter_units,defense_units,seen,win_percent,avg_banners,raw_text,source_url,skipped_duplicate_team_count
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GLLEIA,"['GLLEIA', 'CAPTAINDROGAN', 'R2D2_LEGENDARY']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",1072,69.0,38.7,"Seen 1,072 Win % 69% Avg 38.7",https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GRANDMASTERLUKE,"['GRANDMASTERLUKE', 'JEDIKNIGHTCAL', 'JEDIKNIGHTLUKE']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",4567,67.0,37.38,"Seen 4,567 Win % 67% Avg 37.38",https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GRANDMASTERLUKE,"['GRANDMASTERLUKE', 'JEDIKNIGHTCAL', 'JEDIKNIGHTREVAN']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",432,67.0,37.19,Seen 432 Win % 67% Avg 37.19,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GRANDMASTERLUKE,"['GRANDMASTERLUKE', 'HERMITYODA', 'JEDIKNIGHTCAL']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",635,66.0,36.99,Seen 635 Win % 66% Avg 36.99,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'SITHASSASSIN']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",345,64.0,35.52,Seen 345 Win % 64% Avg 35.52,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,THIRDSISTER,"['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",1350,61.0,33.73,"Seen 1,350 Win % 61% Avg 33.73",https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GRANDMASTERLUKE,"['GRANDMASTERLUKE', 'HERMITYODA', 'JEDIKNIGHTLUKE']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",420,61.0,33.98,Seen 420 Win % 61% Avg 33.98,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MANDALORBOKATAN,"['MANDALORBOKATAN', 'IG12', 'PAZVIZSLA']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",767,44.0,23.89,Seen 767 Win % 44% Avg 23.89,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,QUEENAMIDALA,"['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",313,41.0,23.54,Seen 313 Win % 41% Avg 23.54,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'SITHTROOPER']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",189,38.0,21.32,Seen 189 Win % 38% Avg 21.32,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MANDALORBOKATAN,"['MANDALORBOKATAN', 'IG12', 'THEMANDALORIANBESKARARMOR']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",2675,36.0,19.41,"Seen 2,675 Win % 36% Avg 19.41",https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GREATMOTHERS,"['GREATMOTHERS', 'MORGANELSBETH', 'NIGHTSISTERSPIRIT']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",326,35.0,19.73,Seen 326 Win % 35% Avg 19.73,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GRANDMASTERLUKE,"['GRANDMASTERLUKE', 'JEDIKNIGHTCAL', 'JEDIKNIGHTLUKE']","['BAYLANSKOLL', 'HONDO', 'SHINHATI']",198,32.0,17.99,Seen 198 Win % 32% Avg 17.99,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'SITHTROOPER', 'WATTAMBOR']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",375,25.0,13.03,Seen 375 Win % 25% Avg 13.03,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,EMPERORPALPATINE,"['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",262,23.0,12.92,Seen 262 Win % 23% Avg 12.92,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JABBATHEHUTT,"['JABBATHEHUTT', 'BOUSHH', 'KRRSANTAN']","['BAYLANSKOLL', 'HONDO', 'SHINHATI']",478,14.0,9.03,Seen 478 Win % 14% Avg 9.03,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,BAYLANSKOLL,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'GENERALKENOBI']","['BAYLANSKOLL', 'MARROK', 'SHINHATI']",872,7.0,4.51,Seen 872 Win % 7% Avg 4.51,https://swgoh.gg/gac/counters/BAYLANSKOLL/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,5
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,LORDVADER,"['LORDVADER', 'APPO', 'OPERATIVE']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",451,100.0,53.76,Seen 451 Win % 100% Avg 53.76,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,LORDVADER,"['LORDVADER', 'APPO']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",168,100.0,55.27,Seen 168 Win % 100% Avg 55.27,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,LORDVADER,"['LORDVADER', 'APPO', 'OPERATIVE']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",2883,99.0,53.51,"Seen 2,883 Win % 99% Avg 53.51",https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'GENERALKENOBI']","['EMPERORPALPATINE', 'MARAJADE', 'STARKILLER']",278,99.0,56.55,Seen 278 Win % 99% Avg 56.55,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'GENERALKENOBI']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",745,99.0,56.18,Seen 745 Win % 99% Avg 56.18,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GLLEIA,"['GLLEIA', 'CAPTAINDROGAN', 'R2D2_LEGENDARY']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",191,99.0,54.6,Seen 191 Win % 99% Avg 54.6,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GLLEIA,"['GLLEIA', 'CAPTAINDROGAN', 'R2D2_LEGENDARY']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",1587,99.0,54.96,"Seen 1,587 Win % 99% Avg 54.96",https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'PADMEAMIDALA']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",682,99.0,55.72,Seen 682 Win % 99% Avg 55.72,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'GENERALHUX']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",1085,99.0,54.85,"Seen 1,085 Win % 99% Avg 54.85",https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,STRANGER,"['STRANGER', 'MAULHATEFUELED', 'STARKILLER']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",965,99.0,54.31,Seen 965 Win % 99% Avg 54.31,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'MACEWINDU']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",2604,98.0,55.56,"Seen 2,604 Win % 98% Avg 55.56",https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'MACEWINDU']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",339,98.0,55.83,Seen 339 Win % 98% Avg 55.83,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'GENERALKENOBI']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",5828,98.0,55.43,"Seen 5,828 Win % 98% Avg 55.43",https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,LORDVADER,['LORDVADER'],"['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",809,98.0,57.03,Seen 809 Win % 98% Avg 57.03,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'KYLORENUNMASKED']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",866,98.0,54.58,Seen 866 Win % 98% Avg 54.58,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'WATTAMBOR']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",183,98.0,54.26,Seen 183 Win % 98% Avg 54.26,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,THIRDSISTER,"['THIRDSISTER', 'GRANDINQUISITOR', 'SEVENTHSISTER']","['EMPERORPALPATINE', 'MARAJADE', 'STARKILLER']",224,98.0,55.15,Seen 224 Win % 98% Avg 55.15,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'AHSOKATANO', 'COMMANDERAHSOKA']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",748,97.0,54.56,Seen 748 Win % 97% Avg 54.56,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",655,95.0,55.13,Seen 655 Win % 95% Avg 55.13,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JABBATHEHUTT,"['JABBATHEHUTT', 'BOUSHH', 'KRRSANTAN']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",326,95.0,52.62,Seen 326 Win % 95% Avg 52.62,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MAZKANATA,"['MAZKANATA', 'ITHANO', 'KIX']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",297,95.0,52.49,Seen 297 Win % 95% Avg 52.49,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'DARTHMALAK', 'WATTAMBOR']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",403,94.0,49.64,Seen 403 Win % 94% Avg 49.64,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'DARTHBANE']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",627,94.0,53.42,Seen 627 Win % 94% Avg 53.42,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,BAYLANSKOLL,"['BAYLANSKOLL', 'MARROK', 'SHINHATI']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",514,93.0,53.09,Seen 514 Win % 93% Avg 53.09,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'DARTHMALAK', 'DARTHMALGUS']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",213,89.0,47.42,Seen 213 Win % 89% Avg 47.42,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GRANDMASTERLUKE,"['GRANDMASTERLUKE', 'JEDIKNIGHTCAL', 'JEDIKNIGHTLUKE']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",297,88.0,48.46,Seen 297 Win % 88% Avg 48.46,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'WATTAMBOR']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",671,85.0,46.83,Seen 671 Win % 85% Avg 46.83,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'SITHTROOPER', 'WATTAMBOR']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",187,85.0,44.78,Seen 187 Win % 85% Avg 44.78,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'SITHTROOPER', 'WATTAMBOR']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",1219,84.0,43.26,"Seen 1,219 Win % 84% Avg 43.26",https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,WAMPA,['WAMPA'],"['EMPERORPALPATINE', 'MARAJADE', 'STARKILLER']",179,84.0,49.18,Seen 179 Win % 84% Avg 49.18,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MAZKANATA,"['MAZKANATA', 'QUIGGOLD', 'SM33']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",307,84.0,46.36,Seen 307 Win % 84% Avg 46.36,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,BAYLANSKOLL,"['BAYLANSKOLL', 'HONDO', 'SHINHATI']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",335,83.0,47.17,Seen 335 Win % 83% Avg 47.17,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MAZKANATA,"['MAZKANATA', 'ITHANO', 'SM33']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",178,82.0,45.3,Seen 178 Win % 82% Avg 45.3,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MAZKANATA,"['MAZKANATA', 'ITHANO', 'QUIGGOLD']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",256,82.0,45.47,Seen 256 Win % 82% Avg 45.47,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MAZKANATA,"['MAZKANATA', 'HONDO', 'SM33']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",158,81.0,44.92,Seen 158 Win % 81% Avg 44.92,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SITHPALPATINE,"['SITHPALPATINE', 'ARMORER', 'WATTAMBOR']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",181,81.0,41.01,Seen 181 Win % 81% Avg 41.01,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MAZKANATA,"['MAZKANATA', 'HONDO', 'KIX']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",689,79.0,44.24,Seen 689 Win % 79% Avg 44.24,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MAZKANATA,"['MAZKANATA', 'KIX', 'QUIGGOLD']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",1211,79.0,43.86,"Seen 1,211 Win % 79% Avg 43.86",https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHNIHILUS,"['DARTHNIHILUS', 'DARTHTRAYA', 'SAVAGEOPRESS']","['EMPERORPALPATINE', 'ROYALGUARD', 'VADERDUELSEND']",416,79.0,42.45,Seen 416 Win % 79% Avg 42.45,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,BAYLANSKOLL,"['BAYLANSKOLL', 'MARROK', 'SHINHATI']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",2688,78.0,44.83,"Seen 2,688 Win % 78% Avg 44.83",https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
characters,EMPERORPALPATINE,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,MAZKANATA,"['MAZKANATA', 'ITHANO', 'KIX']","['EMPERORPALPATINE', 'MARAJADE', 'VADERDUELSEND']",831,77.0,42.25,Seen 831 Win % 77% Avg 42.25,https://swgoh.gg/gac/counters/EMPERORPALPATINE/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,3
